Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue,Customer_Segmentation
ORD1810,CUST327,Electronics,DEBIT CARD,1563.58,30,7,7.0,3.0,No,Tier 2,0.0,On-Time,Normal Order,1094.51,Standard Order
ORD1811,CUST152,Home,UPI,1555.07,10,7,7.0,4.0,No,Tier 2,0.0,On-Time,Normal Order,1399.56,Loyal & Satisfied
ORD1812,CUST250,Fashion,UPI,898.3,15,6,7.0,4.0,Yes,Tier 1,1.0,Unknown Status,Normal Order,763.56,Standard Order
ORD1814,CUST156, Home ,DEBIT CARD,3443.77,15,2,7.0,5.0,No,Tier 3,5.0,Severe Delay,Normal Order,2927.2,Loyal & Satisfied
ORD1815,CUST138,Beauty,CREDIT CARD,925.02,50,2,7.0,3.0,No,Tier 3,5.0,Severe Delay,Normal Order,462.51,Standard Order
ORD1816,CUST208,Fashion,DEBIT CARD,1220.35,5,4,7.0,3.0,Yes,Tier 3,3.0,Severe Delay,Normal Order,1159.33,Standard Order
ORD1819,CUST285,Beauty,COD,959.87,50,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,479.94,Standard Order
ORD1820,CUST266,Beauty,CREDIT CARD,1281.12,20,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,1024.9,Standard Order
ORD1821,CUST241,Books,UPI,638.25,20,3,7.0,5.0,No,Tier 1,4.0,Severe Delay,Normal Order,510.6,Standard Order
ORD1822,CUST322,Fashion,UPI,6792.31,30,5,7.0,5.0,Yes,Tier 2,2.0,Unknown Status,High Value Order,4754.62,High Risk Transaction
ORD1823,CUST221, Beauty ,UPI,716.9,15,5,7.0,1.0,No,Tier 2,2.0,Unknown Status,Normal Order,609.36,Standard Order
ORD1824,CUST232,Home,CREDIT CARD,2409.36,5,5,7.0,2.0,No,Tier 3,2.0,Unknown Status,Normal Order,2288.89,Standard Order
ORD1825,CUST262,Electronics,UPI,1036.6,30,5,7.0,4.0,No,Tier 3,2.0,Unknown Status,Normal Order,725.62,Standard Order
ORD1826,CUST314,Electronics,CREDIT CARD,546.42,0,4,7.0,5.0,No,Tier 3,3.0,Severe Delay,Normal Order,546.42,Standard Order
ORD1827,CUST320,Electronics,COD,2612.05,50,2,7.0,4.0,No,Tier 3,5.0,Severe Delay,Normal Order,1306.03,Loyal & Satisfied
ORD1828,CUST334, Fashion ,UPI,808.81,50,4,7.0,3.0,No,Tier 1,3.0,Severe Delay,Normal Order,404.4,Standard Order
ORD1830,CUST245,Beauty,DEBIT CARD,3902.2,20,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,Normal Order,3121.76,Loyal & Satisfied
ORD1831,CUST338,Home,UPI,3147.28,50,5,7.0,3.0,No,Tier 1,2.0,Unknown Status,Normal Order,1573.64,Standard Order
ORD1832,CUST175,Home,CREDIT CARD,253.45,5,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,240.78,Standard Order
ORD1833,CUST108,Fashion,COD,2522.33,50,7,7.0,1.0,No,Tier 3,0.0,On-Time,Normal Order,1261.16,Standard Order
ORD1834,CUST173, Electronics ,COD,994.86,50,2,7.0,2.0,No,Tier 1,5.0,Severe Delay,Normal Order,497.43,Standard Order
ORD1835,CUST285,Fashion,UPI,3303.92,15,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,2808.33,Loyal & Satisfied
ORD1836,CUST335,Books,CREDIT CARD,1723.98,0,3,7.0,5.0,No,Tier 2,4.0,Severe Delay,Normal Order,1723.98,Loyal & Satisfied
ORD1837,CUST244,Books,CREDIT CARD,2890.43,15,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,Normal Order,2456.87,Loyal & Satisfied
ORD1838,CUST329,Beauty,CREDIT CARD,1238.02,0,3,7.0,3.0,No,Tier 3,4.0,Severe Delay,Normal Order,1238.02,Standard Order
ORD1839,CUST106,Beauty,DEBIT CARD,1348.66,50,4,7.0,5.0,Yes,Tier 1,3.0,Severe Delay,Normal Order,674.33,High Risk Transaction
ORD1840,CUST273,Books,UPI,433.91,30,7,7.0,3.0,Yes,Tier 1,0.0,On-Time,Normal Order,303.74,High Risk Transaction
ORD1841,CUST240,Books,UPI,2498.63,20,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,1998.9,Loyal & Satisfied
ORD1842,CUST267,Books,DEBIT CARD,1015.51,50,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,507.76,Standard Order
ORD1843,CUST269,Fashion,CREDIT CARD,1239.96,0,5,7.0,3.0,No,Tier 1,2.0,Unknown Status,Normal Order,1239.96,Standard Order
ORD1844,CUST236,Books,DEBIT CARD,2506.36,0,7,7.0,4.0,No,Tier 3,0.0,On-Time,Normal Order,2506.36,Loyal & Satisfied
ORD1845,CUST277,Home,UPI,1570.11,0,7,7.0,3.0,Yes,Tier 1,0.0,On-Time,Normal Order,1570.11,Standard Order
ORD1846,CUST126,Electronics,UPI,536.78,50,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,Normal Order,268.39,Standard Order
ORD1847,CUST221,Books,DEBIT CARD,1538.25,5,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,1461.34,Loyal & Satisfied
ORD1848,CUST293,Electronics,COD,985.44,30,5,7.0,4.0,Yes,Tier 1,2.0,Unknown Status,Normal Order,689.81,High Risk Transaction
ORD1849,CUST104,Fashion,COD,1150.98,5,6,7.0,3.0,No,Tier 3,1.0,Unknown Status,Normal Order,1093.43,Standard Order
ORD1850,CUST128,Electronics,CREDIT CARD,243.08,20,7,7.0,4.0,No,Tier 2,0.0,On-Time,Normal Order,194.46,Standard Order
ORD1851,CUST264,Fashion,CREDIT CARD,553.64,50,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,276.82,Standard Order
ORD1852,CUST265,Home,DEBIT CARD,694.92,0,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,694.92,Standard Order
ORD1853,CUST182,Fashion,CREDIT CARD,2072.2,30,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,1450.54,Loyal & Satisfied
ORD1854,CUST235,Fashion,UPI,217.34,30,3,7.0,3.0,No,Tier 2,4.0,Severe Delay,Normal Order,152.14,Standard Order
ORD1855,CUST339,Beauty,CREDIT CARD,988.34,10,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,889.51,Standard Order
ORD1856,CUST208,Books,DEBIT CARD,4066.06,20,2,7.0,1.0,Yes,Tier 3,5.0,Severe Delay,Normal Order,3252.85,Standard Order
ORD1859,CUST343,Home,UPI,2516.33,0,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,2516.33,Loyal & Satisfied
ORD1860,CUST244, Books ,CREDIT CARD,4484.77,0,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,Normal Order,4484.77,Loyal & Satisfied
ORD1861,CUST170,Beauty,CREDIT CARD,2260.22,30,4,7.0,4.0,No,Tier 3,3.0,Severe Delay,Normal Order,1582.15,Loyal & Satisfied
ORD1862,CUST316,Books,UPI,2112.48,5,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,Normal Order,2006.86,Loyal & Satisfied
ORD1863,CUST144,Beauty,COD,2827.26,20,7,7.0,5.0,Yes,Tier 2,0.0,On-Time,Normal Order,2261.81,Standard Order
ORD1864,CUST231,Home,CREDIT CARD,1086.43,0,6,7.0,5.0,No,Tier 3,1.0,Unknown Status,Normal Order,1086.43,Standard Order
ORD1865,CUST135, Electronics ,UPI,2658.64,30,4,7.0,2.0,No,Tier 2,3.0,Severe Delay,Normal Order,1861.05,Standard Order
ORD1866,CUST169,Home,CREDIT CARD,211.99,0,3,7.0,5.0,No,Tier 1,4.0,Severe Delay,Normal Order,211.99,Standard Order
ORD1867,CUST258,Home,COD,4076.65,30,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,2853.66,Standard Order
ORD1868,CUST118,Fashion,UPI,1078.61,20,6,7.0,4.0,No,Tier 2,1.0,Unknown Status,Normal Order,862.89,Standard Order
ORD1869,CUST288,Fashion,COD,1409.07,30,2,7.0,5.0,No,Tier 2,5.0,Severe Delay,Normal Order,986.35,Loyal & Satisfied
ORD1870,CUST207,Fashion,UPI,641.32,10,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,577.19,Standard Order
ORD1871,CUST281,Fashion,CREDIT CARD,2235.28,30,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,1564.7,Loyal & Satisfied
ORD1872,CUST266,Beauty,COD,319.6,30,5,7.0,3.0,No,Tier 3,2.0,Unknown Status,Normal Order,223.72,Standard Order
ORD1873,CUST190,Books,CREDIT CARD,3291.06,50,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,1645.53,Loyal & Satisfied
ORD1874,CUST301,Electronics,COD,2841.41,20,4,7.0,2.0,No,Tier 1,3.0,Severe Delay,Normal Order,2273.13,Standard Order
ORD1875,CUST189,Home,DEBIT CARD,565.13,50,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,282.56,Standard Order
ORD1876,CUST118,Beauty,COD,2685.77,30,3,7.0,5.0,No,Tier 3,4.0,Severe Delay,Normal Order,1880.04,Loyal & Satisfied
ORD1877,CUST138,Electronics,CREDIT CARD,2515.18,20,3,7.0,4.0,Yes,Tier 1,4.0,Severe Delay,Normal Order,2012.14,Standard Order
ORD1878,CUST225,Beauty,CREDIT CARD,1700.39,10,5,7.0,3.0,No,Tier 2,2.0,Unknown Status,Normal Order,1530.35,Standard Order
ORD1879,CUST294,Beauty,UPI,901.46,20,4,7.0,1.0,No,Tier 1,3.0,Severe Delay,Normal Order,721.17,Standard Order
ORD1880,CUST272,Home,UPI,675.15,0,7,7.0,2.0,Yes,Tier 2,0.0,On-Time,Normal Order,675.15,Standard Order
ORD1881,CUST240,Books,CREDIT CARD,595.53,50,4,7.0,4.0,Yes,Tier 3,3.0,Severe Delay,Normal Order,297.76,High Risk Transaction
ORD1882,CUST341,Fashion,UPI,775.43,20,2,7.0,4.0,No,Tier 1,5.0,Severe Delay,Normal Order,620.34,Standard Order
ORD1883,CUST319,Books,CREDIT CARD,3708.23,10,6,7.0,3.0,No,Tier 2,1.0,Unknown Status,Normal Order,3337.41,Standard Order
ORD1884,CUST225, Home ,UPI,321.23,15,6,7.0,5.0,Yes,Tier 1,1.0,Unknown Status,Normal Order,273.05,Standard Order
ORD1885,CUST157,Home,COD,2848.01,30,2,7.0,5.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,1993.61,High Risk Transaction
ORD1887,CUST319,Electronics,CREDIT CARD,1305.96,30,3,7.0,5.0,Yes,Tier 1,4.0,Severe Delay,Normal Order,914.17,High Risk Transaction
ORD1888,CUST299,Books,UPI,2573.36,5,6,7.0,5.0,No,Tier 2,1.0,Unknown Status,Normal Order,2444.69,Loyal & Satisfied
ORD1889,CUST160,Books,CREDIT CARD,3436.12,0,6,7.0,3.0,No,Tier 1,1.0,Unknown Status,Normal Order,3436.12,Standard Order
ORD1890,CUST226,Beauty,UPI,834.18,50,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,417.09,Standard Order
ORD1891,CUST204,Beauty,CREDIT CARD,1129.41,0,5,7.0,1.0,No,Tier 1,2.0,Unknown Status,Normal Order,1129.41,Standard Order
ORD1892,CUST266,Beauty,DEBIT CARD,1002.97,5,6,7.0,4.0,No,Tier 2,1.0,Unknown Status,Normal Order,952.82,Standard Order
ORD1893,CUST100,Home,UPI,220.01,5,7,7.0,4.0,No,Tier 2,0.0,On-Time,Normal Order,209.01,Standard Order
ORD1894,CUST230,Books,COD,726.34,50,6,7.0,5.0,No,Tier 2,1.0,Unknown Status,Normal Order,363.17,Standard Order
ORD1895,CUST304,Home,DEBIT CARD,1122.03,20,5,7.0,2.0,Yes,Tier 1,2.0,Unknown Status,Normal Order,897.62,Standard Order
ORD1896,CUST191,Electronics,COD,994.23,5,2,7.0,4.0,No,Tier 1,5.0,Severe Delay,Normal Order,944.52,Standard Order
ORD1897,CUST289,Beauty,UPI,2119.82,15,5,7.0,2.0,No,Tier 2,2.0,Unknown Status,Normal Order,1801.85,Standard Order
ORD1898,CUST348,Home,DEBIT CARD,928.72,30,2,7.0,1.0,Yes,Tier 3,5.0,Severe Delay,Normal Order,650.1,High Risk Transaction
ORD1900,CUST212,Electronics,DEBIT CARD,1042.15,10,2,7.0,4.0,No,Tier 2,5.0,Severe Delay,Normal Order,937.94,Standard Order
ORD1903,CUST260,Fashion,UPI,1338.58,15,2,7.0,2.0,No,Tier 3,5.0,Severe Delay,Normal Order,1137.79,Standard Order
ORD1904,CUST265,Beauty,CREDIT CARD,2536.92,0,7,7.0,3.0,No,Tier 3,0.0,On-Time,Normal Order,2536.92,Standard Order
ORD1905,CUST216,Home,CREDIT CARD,728.14,0,4,7.0,4.0,No,Tier 2,3.0,Severe Delay,Normal Order,728.14,Standard Order
ORD1906,CUST233,Electronics,CREDIT CARD,1369.27,30,2,7.0,5.0,No,Tier 1,5.0,Severe Delay,Normal Order,958.49,Loyal & Satisfied
ORD1907,CUST157,Electronics,CREDIT CARD,835.21,30,6,7.0,5.0,Yes,Tier 3,1.0,Unknown Status,Normal Order,584.65,High Risk Transaction
ORD1908,CUST143,Books,CREDIT CARD,1002.17,20,7,7.0,4.0,No,Tier 2,0.0,On-Time,Normal Order,801.74,Standard Order
ORD1909,CUST272,Fashion,UPI,2177.47,50,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,1088.73,Loyal & Satisfied
ORD1910,CUST259,Books,CREDIT CARD,3401.32,15,6,7.0,1.0,No,Tier 2,1.0,Unknown Status,Normal Order,2891.12,Standard Order
ORD1913,CUST146,Electronics,CREDIT CARD,1508.93,10,3,7.0,2.0,No,Tier 1,4.0,Severe Delay,Normal Order,1358.04,Standard Order
ORD1914,CUST248,Electronics,DEBIT CARD,389.05,50,4,7.0,4.0,Yes,Tier 2,3.0,Severe Delay,Normal Order,194.52,High Risk Transaction
ORD1915,CUST179, Beauty ,UPI,557.18,10,6,7.0,5.0,No,Tier 3,1.0,Unknown Status,Normal Order,501.46,Standard Order
ORD1916,CUST217,Beauty,CREDIT CARD,758.78,50,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,379.39,Standard Order
ORD1917,CUST312,Home,COD,473.96,15,2,7.0,2.0,No,Tier 2,5.0,Severe Delay,Normal Order,402.87,Standard Order
ORD1918,CUST302,Fashion,COD,619.03,10,4,7.0,3.0,Yes,Tier 2,3.0,Severe Delay,Normal Order,557.13,Standard Order
ORD1919,CUST328, Books ,UPI,667.14,0,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,667.14,Standard Order
ORD1920,CUST263,Home,UPI,813.47,10,2,7.0,4.0,No,Tier 1,5.0,Severe Delay,Normal Order,732.12,Standard Order
ORD1922,CUST246,Books,DEBIT CARD,1472.64,15,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,1251.74,Loyal & Satisfied
ORD1923,CUST119, Beauty ,UPI,6629.71,15,6,7.0,4.0,No,Tier 2,1.0,Unknown Status,High Value Order,5635.25,Loyal & Satisfied
ORD1924,CUST284,Books,COD,1003.54,10,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,Normal Order,903.19,Standard Order
ORD1925,CUST245, Fashion ,CREDIT CARD,2302.81,5,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,2187.67,Loyal & Satisfied
ORD1926,CUST146,Home,UPI,3277.37,15,2,7.0,5.0,No,Tier 1,5.0,Severe Delay,Normal Order,2785.76,Loyal & Satisfied
ORD1927,CUST332,Books,CREDIT CARD,1904.37,20,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,1523.5,Loyal & Satisfied
ORD1928,CUST148,Electronics,COD,996.2,20,2,7.0,2.0,No,Tier 1,5.0,Severe Delay,Normal Order,796.96,Standard Order
ORD1929,CUST113,Electronics,UPI,2301.17,0,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,2301.17,Loyal & Satisfied
ORD1930,CUST242,Books,DEBIT CARD,541.61,50,2,7.0,4.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,270.8,High Risk Transaction
ORD1931,CUST258,Books,CREDIT CARD,795.25,10,5,7.0,4.0,No,Tier 1,2.0,Unknown Status,Normal Order,715.72,Standard Order
ORD1932,CUST100,Books,CREDIT CARD,1386.75,5,7,7.0,5.0,No,Tier 1,0.0,On-Time,Normal Order,1317.41,Loyal & Satisfied
ORD1933,CUST216,Electronics,UPI,1484.94,0,4,7.0,4.0,No,Tier 3,3.0,Severe Delay,Normal Order,1484.94,Loyal & Satisfied
ORD1934,CUST153,Electronics,DEBIT CARD,233.59,10,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,210.23,Standard Order
ORD1935,CUST217,Books,UPI,4553.75,15,2,7.0,4.0,No,Tier 1,5.0,Severe Delay,High Value Order,3870.69,Loyal & Satisfied
ORD1936,CUST102,Beauty,CREDIT CARD,1989.19,20,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,1591.35,Loyal & Satisfied
ORD1937,CUST243,Beauty,COD,1226.89,30,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,858.82,Standard Order
ORD1938,CUST314,Fashion,CREDIT CARD,4257.45,5,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,4044.58,Loyal & Satisfied
ORD1939,CUST284,Home,UPI,1067.31,30,4,7.0,5.0,No,Tier 1,3.0,Severe Delay,Normal Order,747.12,Standard Order
ORD1940,CUST302,Beauty,CREDIT CARD,6101.06,20,2,7.0,2.0,Yes,Tier 1,5.0,Severe Delay,High Value Order,4880.85,Standard Order
ORD1941,CUST111,Electronics,DEBIT CARD,1277.04,50,7,7.0,5.0,Yes,Tier 2,0.0,On-Time,Normal Order,638.52,High Risk Transaction
ORD1942,CUST173,Beauty,CREDIT CARD,382.04,50,4,7.0,3.0,No,Tier 1,3.0,Severe Delay,Normal Order,191.02,Standard Order
ORD1943,CUST323,Fashion,UPI,2370.98,30,2,7.0,4.0,No,Tier 1,5.0,Severe Delay,Normal Order,1659.69,Loyal & Satisfied
ORD1944,CUST115,Fashion,UPI,1903.99,15,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,1618.39,Standard Order
ORD1946,CUST201,Beauty,UPI,4737.5,15,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,High Value Order,4026.88,Loyal & Satisfied
ORD1947,CUST303,Electronics,CREDIT CARD,2447.44,30,2,7.0,3.0,No,Tier 2,5.0,Severe Delay,Normal Order,1713.21,Standard Order
ORD1948,CUST251,Electronics,CREDIT CARD,1617.56,15,3,7.0,2.0,No,Tier 3,4.0,Severe Delay,Normal Order,1374.93,Standard Order
ORD1949,CUST255, Books ,UPI,3120.61,20,5,7.0,3.0,Yes,Tier 3,2.0,Unknown Status,Normal Order,2496.49,Standard Order
ORD1950,CUST216,Electronics,UPI,1877.82,5,3,7.0,5.0,No,Tier 1,4.0,Severe Delay,Normal Order,1783.93,Loyal & Satisfied
ORD1951,CUST107,Home,COD,986.67,15,3,7.0,4.0,No,Tier 2,4.0,Severe Delay,Normal Order,838.67,Standard Order
ORD1952,CUST221,Home,DEBIT CARD,3452.34,20,2,7.0,3.0,No,Tier 2,5.0,Severe Delay,Normal Order,2761.87,Standard Order
ORD1953,CUST191,Electronics,DEBIT CARD,576.35,5,6,7.0,3.0,No,Tier 3,1.0,Unknown Status,Normal Order,547.53,Standard Order
ORD1954,CUST263,Electronics,CREDIT CARD,2081.01,50,6,7.0,4.0,Yes,Tier 1,1.0,Unknown Status,Normal Order,1040.51,High Risk Transaction
ORD1955,CUST189,Books,CREDIT CARD,3400.07,10,7,7.0,3.0,No,Tier 2,0.0,On-Time,Normal Order,3060.06,Standard Order
ORD1956,CUST235,Electronics,COD,2171.33,30,6,7.0,5.0,No,Tier 1,1.0,Unknown Status,Normal Order,1519.93,Loyal & Satisfied
ORD1957,CUST285,Books,UPI,1992.4,50,3,7.0,2.0,No,Tier 3,4.0,Severe Delay,Normal Order,996.2,Standard Order
ORD1958,CUST159,Books,CREDIT CARD,2295.36,10,7,7.0,5.0,Yes,Tier 1,0.0,On-Time,Normal Order,2065.82,Standard Order
ORD1959,CUST277,Electronics,CREDIT CARD,1138.39,50,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,569.2,Standard Order
ORD1960,CUST127,Fashion,UPI,3309.24,0,4,7.0,4.0,No,Tier 1,3.0,Severe Delay,Normal Order,3309.24,Loyal & Satisfied
ORD1961,CUST319,Fashion,UPI,541.17,50,3,7.0,3.0,No,Tier 1,4.0,Severe Delay,Normal Order,270.58,Standard Order
ORD1962,CUST200,Books,CREDIT CARD,404.39,20,3,7.0,5.0,No,Tier 2,4.0,Severe Delay,Normal Order,323.51,Standard Order
ORD1963,CUST140,Electronics,UPI,704.28,5,7,7.0,4.0,Yes,Tier 1,0.0,On-Time,Normal Order,669.07,Standard Order
ORD1965,CUST291,Electronics,CREDIT CARD,1271.75,15,5,7.0,4.0,No,Tier 3,2.0,Unknown Status,Normal Order,1080.99,Standard Order
ORD1966,CUST254,Electronics,CREDIT CARD,2777.2,10,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,Normal Order,2499.48,Loyal & Satisfied
ORD1967,CUST345,Electronics,DEBIT CARD,977.7,50,5,7.0,5.0,No,Tier 2,2.0,Unknown Status,Normal Order,488.85,Standard Order
ORD1968,CUST290,Beauty,UPI,1193.47,5,5,7.0,5.0,No,Tier 1,2.0,Unknown Status,Normal Order,1133.8,Standard Order
ORD1971,CUST260,Books,UPI,1765.22,10,5,7.0,4.0,No,Tier 2,2.0,Unknown Status,Normal Order,1588.7,Loyal & Satisfied
ORD1972,CUST344,Fashion,UPI,223.44,30,2,7.0,3.0,No,Tier 1,5.0,Severe Delay,Normal Order,156.41,Standard Order
ORD1973,CUST311,Fashion,DEBIT CARD,694.59,5,6,7.0,3.0,No,Tier 3,1.0,Unknown Status,Normal Order,659.86,Standard Order
ORD1974,CUST304,Fashion,UPI,549.71,30,2,7.0,3.0,No,Tier 3,5.0,Severe Delay,Normal Order,384.8,Standard Order
ORD1976,CUST339,Fashion,UPI,1178.76,5,5,7.0,3.0,No,Tier 1,2.0,Unknown Status,Normal Order,1119.82,Standard Order
ORD1978,CUST240, Fashion ,UPI,2238.49,20,4,7.0,2.0,No,Tier 2,3.0,Severe Delay,Normal Order,1790.79,Standard Order
ORD1979,CUST145,Books,COD,3025.1,20,2,7.0,4.0,No,Tier 2,5.0,Severe Delay,Normal Order,2420.08,Loyal & Satisfied
ORD1980,CUST134,Electronics,CREDIT CARD,1383.12,50,5,7.0,5.0,No,Tier 1,2.0,Unknown Status,Normal Order,691.56,Loyal & Satisfied
ORD1981,CUST233,Home,COD,6201.88,15,6,7.0,4.0,Yes,Tier 2,1.0,Unknown Status,High Value Order,5271.6,Standard Order
ORD1982,CUST181,Beauty,COD,1098.06,5,6,7.0,1.0,No,Tier 1,1.0,Unknown Status,Normal Order,1043.16,Standard Order
ORD1983,CUST214,Home,CREDIT CARD,1280.37,10,5,7.0,2.0,Yes,Tier 2,2.0,Unknown Status,Normal Order,1152.33,Standard Order
ORD1984,CUST296,Home,UPI,6994.78,30,3,7.0,4.0,No,Tier 1,4.0,Severe Delay,High Value Order,4896.35,Loyal & Satisfied
ORD1985,CUST146,Electronics,UPI,595.07,20,3,7.0,4.0,No,Tier 2,4.0,Severe Delay,Normal Order,476.06,Standard Order
ORD1986,CUST252,Electronics,CREDIT CARD,4485.15,50,6,7.0,4.0,No,Tier 1,1.0,Unknown Status,Normal Order,2242.57,Loyal & Satisfied
ORD1987,CUST293,Electronics,UPI,265.67,20,6,7.0,1.0,Yes,Tier 3,1.0,Unknown Status,Normal Order,212.54,Standard Order
ORD1988,CUST109,Fashion,CREDIT CARD,1086.93,30,5,7.0,5.0,No,Tier 2,2.0,Unknown Status,Normal Order,760.85,Standard Order
ORD1989,CUST155,Books,CREDIT CARD,308.86,30,3,7.0,4.0,Yes,Tier 2,4.0,Severe Delay,Normal Order,216.2,High Risk Transaction
ORD1990,CUST129,Fashion,COD,2159.75,5,6,7.0,3.0,No,Tier 3,1.0,Unknown Status,Normal Order,2051.76,Standard Order
ORD1991,CUST341,Books,CREDIT CARD,1606.31,20,3,7.0,2.0,No,Tier 2,4.0,Severe Delay,Normal Order,1285.05,Standard Order
ORD1992,CUST208,Books,COD,2039.5,30,6,7.0,4.0,No,Tier 3,1.0,Unknown Status,Normal Order,1427.65,Loyal & Satisfied
ORD1993,CUST104,Home,UPI,903.76,15,2,7.0,5.0,No,Tier 1,5.0,Severe Delay,Normal Order,768.2,Standard Order
ORD1994,CUST218,Home,COD,891.82,15,4,7.0,5.0,Yes,Tier 1,3.0,Severe Delay,Normal Order,758.05,Standard Order
ORD1995,CUST347,Books,UPI,269.57,20,7,7.0,4.0,No,Tier 1,0.0,On-Time,Normal Order,215.66,Standard Order
ORD1996,CUST132,Books,CREDIT CARD,846.05,50,2,7.0,5.0,Yes,Tier 1,5.0,Severe Delay,Normal Order,423.02,High Risk Transaction
ORD1997,CUST217,Fashion,DEBIT CARD,4173.72,30,7,7.0,2.0,No,Tier 3,0.0,On-Time,Normal Order,2921.6,Standard Order
ORD1998,CUST164,Fashion,CREDIT CARD,915.18,5,6,7.0,4.0,Yes,Tier 1,1.0,Unknown Status,Normal Order,869.42,Standard Order
ORD1999,CUST245,Home,UPI,2870.05,5,4,7.0,5.0,No,Tier 2,3.0,Severe Delay,Normal Order,2726.55,Loyal & Satisfied
